dialog_id,turn,speaker,text,emotion,cause_turn,cause_span,cause_type,explanation
tr_4381,5,A,"Yes, I know. I tried that. They don't have anything now. So what can I do?",neutral,,,,
tr_4381,6,B,"Well, since you're a foreign student, it's hard. That's because it's actually illegal for you to work in America.",neutral,,,,
tr_4381,7,A,I know that. You don't have to tell me that. That's my problem. I know I have the right to work for the university. That's legal. But they don't have a job for me. And it's illegal for me to get a job elsewhere.,sad,[7],"[""But they don't have a job for me.""]",['no-context'],
tr_4381,8,B,"Anyway, there must be some solution. You know there are many people working illegally in New York.",neutral,,,,
tr_4381,9,A,But I need a pretty decent job. I need to make enough to pay my rent at least.,neutral,,,,
tr_4381,10,B,I have an idea.,neutral,,,,
tr_4381,11,A,What?,neutral,,,,
tr_4381,12,B,"Since you're Chinese, maybe you can find part-time work in Chinatown.",neutral,,,,
tr_4381,13,A,I already had that idea.,sad,[13],['already had that idea.'],['no-context'],
tr_4381,14,B,"Well, why don't you go and look down there?",neutral,,,,
tr_4381,15,A,But I don't know what I would do.,neutral,,,,
tr_4381,16,B,"It may be part-time work as a waitress or something. It would be illegal, but sometimes waitresses make a good salary.",neutral,,,,
tr_4381,17,A,Maybe. I don't know.,neutral,,,,
tr_4381,18,B,I will ask my friends for you. Maybe someone knows a company that needs part-time people. That's another thing you should do. Ask all your friends to ask around for you. You might find something.,neutral,,,,
tr_4381,19,A,I have to find something. Otherwise I have to go back to Taiwan. I'll be broke in two months.,sad,[19],"[""I have to go back to Taiwan. I'll be broke in two months.""]",['no-context'],
tr_2332,1,A,Where did you get your mobile? It's really cute.,neutral,,,,
tr_2332,2,B,"Oh, this? I got it in Singapore. Here, do you want to take a look?",neutral,,,,
tr_2332,3,A,"Thanks. Gee, it's really light!",happy,[3],"[""it's really light!""]",['no-context'],
tr_2332,4,B,"Yes, it is, isn't it? A bit too light, really. What make have you got?",happy,[3],"[""it's really light!""]",['inter-personal'],
tr_2332,5,A,I've got an old Ericsson. Here. Take a look.,neutral,,,,
tr_2332,6,B,"Wow, that's really old.",happy,[6],"[""that's really old.""]",['no-context'],
tr_2332,7,A,"Yes, I like collecting antiques.",happy,"[6, 7]","[""that's really old."", 'I like collecting antiques.']","['no-context', 'inter-personal']",
tr_2332,8,B,Why don't you get a new one?,neutral,,,,
tr_2332,9,A,"I don't know. I like this one, and I don't have any need for all the bells and whistles you get on the new ones.",neutral,,,,
tr_2332,10,B,"Really, what makes you say that?",surprise,[9],"[""I don't have any need for all the bells and whistles you get on the new ones.""]",['inter-personal'],
tr_2332,11,A,"Well, I just need to make and receive calls, and it's quite reliable. I find that the more fancy stuff they put into these things, the more likely they are to break bown or go wrong, you know? I mean, this camera function, for instance-how often do you use it?",neutral,,,,
tr_2332,12,B,"Sometimes, but I guess not very often. It's more for fun. Sometimes when I'm on a trip, for example, I can take a picture and send it to my kids. Or I can send a picture of a sample back to my office and get it costed up immediately.",neutral,,,,
tr_2332,13,A,"Well, that's nice I guess. So how many kids do you have?",happy,[12],"[""It's more for fun. Sometimes when I'm on a trip , for example , I can take a picture and send it to my kids. Or I can send a picture of a sample back to my office and get it costed up immediately.""]",['inter-personal'],
tr_2332,14,B,Three. Two boys and a girl.,happy,"[13, 14]","['how many kids do you have?', 'Three. Two boys and a girl.']","['no-context', 'inter-personal']",
tr_1059,1,A,"Happy birthday, Ms. Lin. Here is a present for you.",happy,[1],"['Happy birthday , Ms. Lin']",['no-context'],
tr_1059,2,B,"Oh, thank you! It's very kind of you. Ah, it is a porcelain vase.",happy,"[1, 2]","['Happy birthday , Ms. Lin', 'it is a porcelain vase']","['no-context', 'inter-personal']",
tr_1059,3,A,I hope you like it.,happy,"[1, 2]","['Happy birthday , Ms. Lin', 'Ah , it is a porcelain vase']",['hybrid'],
tr_1059,4,B,"Yes, it is lovely. I have been expecting something like this for a long time. Thanks ever so much.",happy,"[1, 2, 4]","['Happy birthday , Ms. Lin', 'it is a porcelain vase', 'it is lovely. I have been expecting something like this for a long time']","['no-context', 'hybrid']",
tr_1059,5,A,I am glad you like it.,happy,"[1, 4]","['Happy birthday , Ms. Lin', 'it is lovely. I have been expecting something like this for a long time']",['hybrid'],
tr_3888,1,A,I really should be on my way.,neutral,,,,
tr_3888,2,B,"Oh, don't go yet. Let's at least have one more.",neutral,,,,
tr_3888,3,A,"No, thank you. I can't.",neutral,,,,
tr_3888,4,B,It's too bad that you have to leave so early.,neutral,,,,
tr_3888,5,A,Thank you very much. I had a really good time.,happy,"[4, 5]","['too bad that you have to leave so early.', 'I had a really good time.']","['no-context', 'inter-personal']",
tr_3888,6,B,Thanks for coming! We should meet again sometime soon.,happy,"[5, 6]","['I had a really good time.', 'Thanks for coming!']","['no-context', 'inter-personal']",
tr_3888,7,A,"That would be great! Actually, can I get your phone number, Ella? That's assuming you don't mind if I call you sometime.",happy,[6],['We should meet again sometime soon.'],['inter-personal'],
tr_3888,8,B,Anytime. You can reach me 5558929.,happy,[6],['We should meet again sometime soon.'],['self-contagion'],
tr_3888,9,A,"ok, got it. I'll call you sometime next week.",happy,[9],"[""I'll call you sometime next week.""]",['no-context'],
tr_3888,10,B,Fine.,happy,[9],"[""I'll call you sometime next week.""]",['inter-personal'],
tr_3888,11,A,It's time to go and I hope we can get together again soon.,happy,[11],['I hope we can get together again soon.'],['no-context'],
tr_3888,12,B,"I hope so, too. Bye! Ben.",happy,[11],['I hope we can get together again soon.'],['inter-personal'],
tr_2154,1,A,"Merry Christmas, Lily.",happy,[1],['Merry Christmas'],['no-context'],
tr_2154,2,B,"The same to you, Joey.",happy,[1],['Merry Christmas'],['inter-personal'],
tr_2154,3,A,This is your first Christmas in the US. Here is the gift for you.,happy,"[1, 3]","['Merry Christmas', 'Here is the gift for you.']","['no-context', 'self-contagion']",
tr_2154,4,B,"It's very thoughtful of you. Wow, it is so beautiful. Could you tell me how American people celebrate Christmas?",happy,"[3, 4]","['Here is the gift for you.', 'it is so beautiful']","['no-context', 'inter-personal']",
tr_2154,5,A,"Ok. People decorate their houses, place a Christmas tree in the room and maybe sing a Christmas carol together.",neutral,,,,
tr_228,1,A,Have you been ever been to Disneyworld?,neutral,,,,
tr_228,2,B,"When I was young, my parents took me to the one in California. I always forget which -- is that one Disneyland or Disneyworld?",neutral,,,,
tr_228,3,A,"The one in Florida is Disneyworld and the one in California is Disneyland, so you must have been to Disneyland.",neutral,,,,
tr_228,4,B,That's right. Why do you ask?,neutral,,,,
tr_228,5,A,"Well, I've never been to either so I was thinking of going to Disneyworld for my honeymoon.",happy,[5],['I was thinking of going to Disneyworld for my honeymoon.'],['no-context'],
tr_228,6,B,When are getting married?,happy,"[5, 6]","['my honeymoon.', 'getting married']","['no-context', 'inter-personal']",
tr_228,7,A,Some time next year. We haven't set the date yet.,happy,"[6, 7]","['getting married', 'Some time next year.']","['no-context', 'inter-personal']",
tr_228,8,B,Congratulations! I had no idea.,happy,"[6, 7]","['getting married', 'Some time next year.']",['hybrid'],
tr_228,9,A,Thank you. So what do you think? Would we have a good time?,happy,"[5, 8]","['I was thinking of going to Disneyworld for my honeymoon.', 'Congratulations!']",['hybrid'],
tr_228,10,B,Do you like amusement parks?,neutral,,,,
tr_228,11,A,"For the most part, yes. Some of the rides are bit too scary for me, though.",neutral,,,,
tr_228,12,B,"If you don't think twice about the rides and go on every ride that you can, you'll have a good time.",happy,[12],"[""If you don't think twice about the rides and go on every ride that you can , you'll have a good time.""]",['no-context'],
tr_228,13,A,Even the roller coasters that go through tunnels in the dark?,happy,[12],"[""If you don't think twice about the rides and go on every ride that you can , you'll have a good time.""]",['inter-personal'],
tr_228,14,B,"Even those. It'll be very romantic, I think. You'll have loads of fun.",happy,[14],"[""It'll be very romantic , I think. You'll have loads of fun.""]",['no-context'],
tr_228,15,A,Thanks for the advice. I'll talk to my fiance about it tonight.,happy,[14],"[""It'll be very romantic , I think. You'll have loads of fun.""]",['inter-personal'],
tr_228,16,B,I'm sure he'll love the idea. Just throw yourself into it and you'll enjoy it!,happy,[16],"[""I'm sure he'll love the idea. Just throw yourself into it and you'll enjoy it!""]",['no-context'],
tr_1686,1,A,Are you going to the movie theater with me tonight?,happy,[1],['movie theater with me tonight?'],['no-context'],
tr_1686,2,B,Is there anything good playing?,neutral,,,,
tr_1686,3,A,Titanic is playing tonight. It's a blockbuster.,happy,[3],"[""Titanic is playing tonight. It's a blockbuster.""]",['no-context'],
tr_1686,4,B,"Really? I want to go, too.",surprise,[3],"[""Titanic is playing tonight. It's a blockbuster.""]",['inter-personal'],
tr_1686,5,A,"OK, let's meet at the movie theater entrance tonight. don't be late.",happy,[4],"['I want to go , too.']",['inter-personal'],
tr_1686,6,B,No problem.,happy,"[3, 5]","[""Titanic is playing tonight. It's a blockbuster."", ""let's meet at the movie theater entrance tonight.""]",['inter-personal'],
tr_1686,7,A,( After watching the movie. ) Are you crying?,neutral,,,,
tr_1686,8,B,I get a lump in my throat whenever I see a tragic movie.,neutral,,,,
tr_1686,9,A,Tragic movie? I think it's a love story.,surprise,"[8, 9]","['I get a lump in my throat whenever I see a tragic movie.', ""I think it's a love story.""]","['no-context', 'inter-personal']",
tr_1686,10,B,But their love is touching!,neutral,,,,
tr_1686,11,A,"Ah, you're just too emotional.",neutral,,,,
tr_1686,12,B,I am not!,neutral,,,,
tr_222,1,A,"Steven, would you like to go dance with us tonight?",neutral,,,,
tr_222,2,B,"John, I am just not in the mood for this.",sad,[2],['not in the mood for this.'],['no-context'],
tr_222,3,A,You look so upset. What's going on?,neutral,,,,
tr_222,4,B,I lost the table tennis game yesterday.,sad,[4],['I lost the table tennis game yesterday.'],['no-context'],
tr_222,5,A,"Oh, what a pity!",neutral,,,,
tr_222,6,B,I just don't want to play table tennis any more.,sad,"[4, 6]","['I lost the table tennis game yesterday.', ""I just don't want to play table tennis any more.""]","['no-context', 'self-contagion']",
tr_222,7,A,Is it that bad? It's nothing more than a game.,neutral,,,,
tr_222,8,B,My opponent bowled me with the very first ball. I was wondering if it's appropriate for me to play table tennis.,sad,[4],['I lost the table tennis game yesterday.'],['self-contagion'],
tr_222,9,A,"Oh, come on! Failure is the mother of success. don't lose heart. I'm sure you'll succeed.",happy,[9],"[""I'm sure you'll succeed.""]",['no-context'],
tr_222,10,B,Perhaps you are right. But I still need some time to recover from the failure.,happy,"[9, 10]","[""I'm sure you'll succeed."", 'Perhaps you are right.']","['no-context', 'inter-personal']",
tr_222,11,A,I understand.,happy,[9],"[""I'm sure you'll succeed.""]",['self-contagion'],
tr_2453,1,A,I'm going to the store downtown this afternoon to try on my wedding dresses.,happy,[1],"[""I'm going to the store downtown this afternoon to try on my wedding dresses.""]",['no-context'],
tr_2453,2,B,"Oh my gosh, how exciting!",happy,"[1, 2]","[""I'm going to the store downtown this afternoon to try on my wedding dresses."", 'exciting']","['no-context', 'inter-personal']",
tr_2453,3,A,Will you come with me and help me choose?,happy,"[1, 2]","[""I'm going to the store downtown this afternoon to try on my wedding dresses."", 'exciting']",['hybrid'],
tr_2453,4,B,"Sure, I will. How can I miss that?",happy,"[1, 2]","[""I'm going to the store downtown this afternoon to try on my wedding dresses."", 'exciting']",['hybrid'],
tr_2453,5,A,Good. I think I'll get too nervous to look at myself in the mirror!,happy,"[1, 2]","[""I'm going to the store downtown this afternoon to try on my wedding dresses."", 'exciting']",['hybrid'],speaker is happy about her wedding
tr_2453,6,B,"Oh, don't. I'm sure you'll be the loveliest bride ever!",happy,"[1, 2, 6]","[""I'm going to the store downtown this afternoon to try on my wedding dresses."", 'exciting', ""I'm sure you'll be the loveliest bride ever!""]","['no-context', 'hybrid']",
tr_2378,1,A,"Hi, Mr. James, what's the rush?",neutral,,,,
tr_2378,2,B,The bank closes in 30 minutes and I need to cash a check.,neutral,,,,
tr_2378,3,A,I can lend you some money.,neutral,,,,
